token,latitude,longitude,address,comment,explanation,time,categorie,cityname
84482782,43.60533397651413,3.8749658968817573,"Place Saint-Denis, Montpellier",scooter (blanc) ventouse (ter) sur arceaux vélos,,2019-07-29 06:41:00,2,Montpellier
1FB6782C,43.60240117081252,3.854130464839041,"Route de Lavérune, Montpellier",BC + contresens+ devant PP,,2019-07-29 06:32:00,2,Montpellier
5C007A12,43.58458057497806,3.9216051623225217,"Avenue Georges Frêche, Lattes",barrage d'eau tous les matins ,,2019-07-29 06:11:00,3,Lattes
637989BF,43.613403309826104,3.8981572911143303,"Avenue de la Pompignane, Montpellier",Une voiture qui se croît vélo sur la piste,,2019-07-28 16:07:00,2,Montpellier
A251BA96,43.60567774636338,3.878682106733322,"Rue de la République, Montpellier",MOCO tout neuf : pas d'arceaux !!!,,2019-07-28 16:05:00,5,Montpellier
3AEEC118,43.61820968064112,3.795196674764156,"Allée De L'Europe, Juvignac",continuité cyclable.... merci juvignac! ,,2019-07-27 16:11:00,8,Juvignac
BEAC27B7,43.64028,3.91821,"Rue Gaston Baissette, Castelnau-le-Lez",,,2019-07-26 16:12:00,2,Castelnau-le-Lez
F3A0782D,43.64018,3.91801,"Rue Gaston Baissette, Castelnau-le-Lez",,,2019-07-26 16:11:00,2,Castelnau-le-Lez
F2013241,43.60172602256763,3.8526284694671635,"Route de Lavérune, Montpellier",à contresens et sur BC...,,2019-07-26 16:07:00,2,Montpellier
5B6A71FE,43.60174466889249,3.8525480031967168,"Route de Lavérune, Montpellier",J'em... tout le monde pour chercher mes radios...,,2019-07-26 16:06:00,2,Montpellier
A062740B,43.63679461457214,3.9244744554162025,"Chemin du Sablassou, Castelnau-le-Lez",,,2019-07-26 15:33:00,2,Castelnau-le-Lez
2D88A8B2,43.57436016916757,3.8488810881972317,"Route de Sète, Saint-Jean-de-Védas","le potelet est mort, je répète le potelet est mo",,2019-07-26 12:55:00,4,Saint-Jean-de-Védas
77612835,43.60529707454916,3.8749618828296666,"Place Saint-Denis, Montpellier",scooter ventouse. toujours là.,,2019-07-26 06:45:00,2,Montpellier
CB6515F9,43.599420147776364,3.919823169708252,"Rue du Mas de Brousse, Montpellier",pas d'itinéraire bis pour les vélos,,2019-07-26 06:41:00,8,Montpellier
70332D96,43.615069477731296,3.8822933658957477,"Quai du Verdanson, Montpellier",plot arraché en travers de la piste. 2 en 200 m.,,2019-07-26 05:56:00,4,Montpellier
401D22F7,43.60842370745308,3.874225616455078,"Rue Roucher, Montpellier",zone pietonne?!! ,,2019-07-25 18:21:00,7,Montpellier
EB5B09C0,43.5711712806719,3.8966991752386093,"Avenue de l'Europe, Lattes",Aménagement adapté ? Collégiens ? Qq efforts.,,2019-07-25 16:40:00,3,Lattes
1E4537EA,43.57132164415262,3.8952910155057903,"Avenue de Mariotte, Lattes",Balayer les cailloux.,,2019-07-25 16:39:00,4,Lattes
543F57C2,43.572004469387885,3.8950244709849358,"Avenue de Mariotte, Lattes",Manque 1 morceau,,2019-07-25 16:38:00,4,Lattes
5FD4CAC2,43.57197410557002,3.895049281418323,"Avenue de Mariotte, Lattes",Aménagement adapté ? Collégiens ?,,2019-07-25 16:37:00,3,Lattes
4F773C6C,43.60082,3.90047,"Rue de Raguse, Montpellier","Un trottoir, où ça ?!",,2019-07-25 15:20:00,2,Montpellier
78BFFE04,43.63447605860177,3.865853101015091,"Avenue du Professeur Émile Jeanbrau, Montpellier",zone 30 pas respecté ,"la Zone 30 n'est presque jamais respecté par les voitures. 


",2019-07-25 11:40:00,7,Montpellier
CEA85B9F,43.619991666666664,3.8883722222222223,"Avenue François Delmas, Montpellier",Camion + trottoir + piste cyclable ,,2019-07-25 07:02:00,2,Montpellier
E7698DB9,43.66046,3.94724,"Route de Jacou, Vendargues","oublié sur la piste en été, tristesse",,2019-07-25 06:58:00,2,Vendargues
0085C0E7,43.61536804315167,3.876842111349106,"Quai des Tanneurs, Montpellier","travaux et pis, fuck les cyclistes !",,2019-07-25 06:49:00,2,Montpellier
00A399B6,43.60231379747263,3.853946817107499,"Route de Lavérune, Montpellier",pause achat clopes....,,2019-07-25 06:47:00,2,Montpellier
926FBAE7,43.59164665042995,3.8917749747633934,"Rue de Saint-Hilaire, Montpellier",véhicule sur la piste (véhicule vu deux fois ici,,2019-07-25 04:36:00,2,Montpellier
23CD83C4,43.636236276618085,3.867746740579605,"Route de Mende, Montpellier",,,2019-07-24 11:17:00,2,Montpellier
9D1E0FA6,43.636226327915615,3.867901302874088,"Route de Mende, Montpellier",,,2019-07-24 11:16:00,2,Montpellier
1462DFAA,43.63625374750623,3.86785838752985,"Route de Mende, Montpellier",,,2019-07-24 10:12:00,2,Montpellier
FDCF58E4,43.60468406162201,3.883130885660648,"Rue de Barcelone, Montpellier",Serait-ce un trottoir ? ,,2019-07-24 09:47:00,2,Montpellier
A415AB61,43.60432984655234,3.8861855864524846,"Rue de Barcelone, Montpellier",Et 1..et 2.. et 3 camions (!)sur la piste cyclable,,2019-07-24 09:44:00,2,Montpellier
8B1F0B78,43.63624210024804,3.926941081881523,"Route de Nîmes, Castelnau-le-Lez",,,2019-07-24 07:57:00,2,Castelnau-le-Lez
93A9A213,43.62582078206165,3.8947726786136627,"Avenue François Delmas, Montpellier",végétation qui déborde ,,2019-07-24 07:37:00,4,Montpellier
BE18F479,43.625674923202766,3.8946533203125,"Avenue François Delmas, Montpellier",végétation qui déborde ,,2019-07-24 07:37:00,4,Montpellier
F247A075,43.605161362522686,3.8757997378706928,"Rue du Grand Saint-Jean, Montpellier",où passent les pietons ? ,,2019-07-24 06:59:00,2,Montpellier
BDC08BE1,43.60312540260062,3.8800865784287453,"Rue du Grand Saint-Jean, Montpellier",sens interdit? ,,2019-07-24 06:56:00,7,Montpellier
0799E6A6,43.60530290117672,3.8748800754547124,"Place Saint-Denis, Montpellier",scooters ventouses sur arceaux à vélo,,2019-07-24 06:35:00,2,Montpellier
A3B3754F,43.59476669848752,3.844111114740372,"Rue du Pas du Loup, Montpellier",rejets sauvage de déchets de travaux de voirie,,2019-07-24 06:18:00,100,Montpellier
9EBC4E42,43.603474526308545,3.909748792648315,"Avenue du Mondial 98, Montpellier",piste cyclable obligatoire / trottoir ,,2019-07-23 17:14:00,3,Montpellier
B2F88E7C,43.6031754162742,3.909073881804943,"Avenue du Mondial 98, Montpellier",trottoir? piste cyclable? fise ? ,,2019-07-23 16:36:00,3,Montpellier
7279229F,43.63689,3.92538,"Chemin du Sablassou, Castelnau-le-Lez",le parking est trop ensoleillé...,,2019-07-23 16:33:00,2,Castelnau-le-Lez
EEE369F9,43.658825045375494,3.954771682620048,"Route de Jacou, Vendargues","marquage croisement sol effacé, danger",,2019-07-23 16:08:00,4,Vendargues
76DB9EB1,43.65926795834709,3.950742669403553,"Route de Jacou, Vendargues",Aucune visibilité cause haie ! ,,2019-07-23 16:04:00,3,Vendargues
A140AF4E,43.65489374636256,3.9351969212293625,"Avenue du Mistral, Le Crès",Absence de marquage au sol.,,2019-07-23 15:57:00,6,Le Crès
8B5640EE,43.62660516173598,3.9011938869953156,"Chemin de Verchant, Castelnau-le-Lez",poubelles,,2019-07-23 15:38:00,2,Castelnau-le-Lez
E42F1287,43.61045269090598,3.8495734333992,"Avenue de Lodève, Montpellier",poubelles bloquant la PC!,"Les cyclistes sont obligés d'emprunter le trottoir... Danger pieton
",2019-07-23 15:36:00,2,Montpellier
A66C6F2B,43.628942707784375,3.8953050971031193,"Avenue Georges Frêche, Castelnau-le-Lez",Piste coupée par les travaux. ,,2019-07-23 15:33:00,2,Castelnau-le-Lez
857AC099,43.615199584470716,3.8793784752488136,"Quai du Verdanson, Montpellier",potelet béton cassé,,2019-07-23 15:31:00,4,Montpellier
EE60FFE8,43.60355318811606,3.8891343399882317,"Boulevard de Strasbourg, Montpellier",Le trottoir m'appartient !?,,2019-07-23 14:26:00,2,Montpellier
447F4808,43.608740027515246,3.873447105288506,"Rue Saint-Guilhem, Montpellier",Arceaux blindés. A quand des nouveaux ?,,2019-07-23 13:46:00,5,Montpellier
8759C648,43.609829291931895,3.8668411597609516,"Rue Saint-Louis, Montpellier",toujours le même camion de livraison,,2019-07-23 07:22:00,2,Montpellier
F5C4F0E0,43.61494786651327,3.880762159824372,"Quai du Verdanson, Montpellier",plot béton renversé sur la voie cyclable.,,2019-07-23 06:33:00,4,Montpellier
DFB94DCF,43.599992667162006,3.8480848118411797,"Rue du Pas du Loup, Montpellier",sur passage piéton et BC. habituel ici,,2019-07-23 06:25:00,2,Montpellier
74DAE28A,43.60151887330722,3.8918604701757427,"Rue du Moulin des Sept Cans, Montpellier",,,2019-07-22 20:19:00,2,Montpellier
B222ADCA,43.601432196712295,3.8917323946952824,"Rue du Moulin des Sept Cans, Montpellier",,,2019-07-22 20:19:00,2,Montpellier
369C1E5B,43.601461331716116,3.891738429665566,"Rue du Moulin des Sept Cans, Montpellier",,,2019-07-22 20:17:00,2,Montpellier
6218E50E,43.60062636547331,3.8934594020247464,"Rue du Moulin des Sept Cans, Montpellier",,,2019-07-22 19:15:00,2,Montpellier
87D5E5CA,43.601447492591056,3.8917655870318413,"Rue du Moulin des Sept Cans, Montpellier",,,2019-07-22 19:13:00,2,Montpellier
D008CD49,43.60132439707549,3.8919945806264877,"Rue du Moulin des Sept Cans, Montpellier",,,2019-07-22 19:13:00,2,Montpellier
BA92106A,43.60112215083937,3.892275877296924,"Rue du Moulin des Sept Cans, Montpellier",,,2019-07-22 19:13:00,2,Montpellier
25F3F982,43.60745215991573,3.8700668513774876,"Cours Gambetta, Montpellier",ça n'a pas changé !,,2019-07-22 18:34:00,2,Montpellier
6502542C,43.59027029755734,3.8521541374372292,"Avenue Jean Prat, Montpellier",devant l'entrée d'un parc de jeux. habituel,,2019-07-22 17:20:00,2,Montpellier
CFD39DE8,43.60235844013627,3.854039304741091,"Route de Lavérune, Montpellier",contresens+BC+devant passage piéton,,2019-07-22 16:19:00,2,Montpellier
C2B116E0,43.63496234400232,3.923843465745449,"Route de Nîmes, Castelnau-le-Lez",,,2019-07-22 07:52:00,2,Castelnau-le-Lez
1804E603,43.55471186231292,4.0123627334833145,"Accès 77, Mauguio",Moto sur la piste cyclable,,2019-07-21 14:53:00,2,Mauguio
DB087EFA,43.59416087260785,3.879307731986046,"Avenue des Prés d'Arènes, Montpellier",Ville apaisée et/ou violence motorisée,,2019-07-21 12:36:00,4,Montpellier
9D5BC7EC,43.60079,3.89195,"Rue Charles Perrault, Montpellier",véhicule sur la voie cyclable ,,2019-07-20 09:52:00,2,Montpellier
9E057D37,43.623659801949586,3.8926416635513306,"Avenue François Delmas, Montpellier",parking pour la nuit ?,,2019-07-19 23:19:00,2,Montpellier
5DC49867,43.61594817822581,3.881505131721496,"Rue Bernard Délicieux, Montpellier",,,2019-07-19 16:35:00,5,Montpellier
07A63E97,43.62565914809701,3.8667791336774826,"Avenue du Professeur Grasset, Montpellier",,,2019-07-19 16:07:00,2,Montpellier
D517CC22,43.63069071151778,3.865722008049488,"Rue du Truel, Montpellier","des potelets, on veut des potelets ",,2019-07-19 16:04:00,2,Montpellier
85AE4927,43.623936481637095,3.8928324356675152,"Avenue François Delmas, Montpellier",,,2019-07-19 15:53:00,2,Montpellier
7E6D03FD,43.60515335089081,3.8758000731468205,"Rue du Grand Saint-Jean, Montpellier",trottoir neutralisé ,,2019-07-19 12:02:00,2,Montpellier
8D3D67CD,43.61973857993556,3.8702026382088657,"Rue Moquin-Tandon, Montpellier",,,2019-07-19 07:50:00,2,Montpellier
84A88553,43.62417,3.85333,"Avenue du Père Soulas, Montpellier",,,2019-07-19 07:02:00,2,Montpellier
EF06BE10,43.610521876141426,3.850079700350762,"Avenue de Lodève, Montpellier",conteneur bloquant la PC,"Ça fait depuis quelques semaines que les conteneurs poubelles sont laissés sur la PC de l'avenue de Lodeve
",2019-07-19 05:44:00,2,Montpellier
8F273B7C,43.63022113616697,3.866741582751274,"Rue du Truel, Montpellier",,,2019-07-18 11:16:00,2,Montpellier
6EB4025F,43.60372289333196,3.887917622923851,"Rue de Barcelone, Montpellier",,,2019-07-18 06:39:00,2,Montpellier
E8127280,43.602354555527825,3.8540339469909672,"Route de Lavérune, Montpellier","combo contresens, BC + devant passage P","et une autre voiture sur la BC, devant à quelques mètres?",2019-07-18 06:29:00,2,Montpellier
6164A388,43.59900401769848,3.8468309165909895,"Rue du Pas du Loup, Montpellier",double le vélo et se gare devant sur la BC...,,2019-07-18 06:25:00,2,Montpellier
61EF991F,43.597883235277266,3.845953834243119,"Rue du Pas du Loup, Montpellier",sur BC. habituel ,,2019-07-18 06:24:00,2,Montpellier
0603CBC3,43.59135239895116,3.84763696230948,"Rue de Bugarel, Montpellier",devant l'entrée du parking du stade. Classique,,2019-07-17 17:00:00,2,Montpellier
84934B9D,43.60372993402441,3.893171399831772,"Chemin de Moularès, Montpellier",,,2019-07-17 16:32:00,2,Montpellier
5CC8C8C6,43.61944,3.85194,"Avenue du Professeur Louis Ravas, Montpellier",vehicule de livraison de colis sur la piste cyclab,,2019-07-17 16:15:00,2,Montpellier
7CA22A99,43.60235073161616,3.8540528062731036,"Route de Lavérune, Montpellier",combo BC+contresens+devant Passage Piéton,,2019-07-17 16:14:00,2,Montpellier
5949B211,43.62072012298527,3.89743410050869,"Avenue de la Pompignane, Montpellier",parking à 20m ... #pompignane,,2019-07-17 11:17:00,2,Montpellier
1EDDA262,43.62088031395012,3.897535689175129,"Avenue de la Pompignane, Montpellier",,,2019-07-17 11:16:00,2,Montpellier
87B24AFC,43.63623554866429,3.8678104430437084,"Route de Mende, Montpellier",,,2019-07-17 11:05:00,2,Montpellier
D919AC9C,43.6099970373847,3.8987554237246513,"Avenue de la Pompignane, Montpellier",L'appel ne fonctionne pas. Et bris de verre /PC,,2019-07-17 06:57:00,4,Montpellier
389CA4FB,43.615299834434246,3.8776722550392155,"Quai du Verdanson, Montpellier",Le retour du GCUM !!,,2019-07-17 06:49:00,2,Montpellier
FE6088E6,43.615304203678235,3.8775840774178505,"Quai du Verdanson, Montpellier",Le feu piéton ne passe jamais au vert à l'appel,"Le feu piéton ne passe jamais au vert à l'appel notamment aux heures de pointe de traffic automobile.
",2019-07-17 06:47:00,3,Montpellier
0DD417B9,43.62634524002604,3.8664847612380977,"Rue Henri Dunant, Montpellier",,,2019-07-16 16:04:00,4,Montpellier
77D52847,43.630137413044636,3.8668803870677952,"Rue du Truel, Montpellier",,,2019-07-16 16:02:00,2,Montpellier
6EC884C5,43.59457366706036,3.8789717853069305,"Avenue des Prés d'Arènes, Montpellier",Panneau sur piste cyclable,,2019-07-16 15:55:00,2,Montpellier
C9FF5BD2,43.63685,3.92524,"Chemin du Sablassou, Castelnau-le-Lez",,,2019-07-16 15:53:00,2,Castelnau-le-Lez
F7BA30DB,43.603988254033304,3.874770440161228,"Rue Rondelet, Montpellier",stationnement gênant agression verbale et physiqu,,2019-07-16 13:39:00,7,Montpellier
ACE0CC68,43.60410915906992,3.8747895509004597,"Rue Rondelet, Montpellier",stationnement gênant bloque manœuvre et circulat,,2019-07-16 13:20:00,7,Montpellier
C10FE5A2,43.61362,3.8662,"Avenue d'Assas, Montpellier",,,2019-07-16 13:17:00,2,Montpellier
A0D0C1C0,43.61746863957827,3.8695438206195836,"Avenue Chancel, Montpellier",Grand classique ici. Rare de ne pas en voir.,,2019-07-16 11:50:00,2,Montpellier
B296279F,43.609737286629596,3.8819453492760663,"Allée de Jérusalem, Montpellier",barrage au passage,,2019-07-16 09:23:00,2,Montpellier
5033B0A1,43.63005708727269,3.866934366524219,"Rue du Truel, Montpellier",,,2019-07-16 08:02:00,2,Montpellier
3CC5E200,43.61525759839249,3.8776883482933044,"Quai du Verdanson, Montpellier",on se gare sur la piste pour les travaux ,,2019-07-16 07:20:00,2,Montpellier
53977DAC,43.62533612155911,3.850311376154423,"Avenue du Père Soulas, Montpellier",travaux mais pas encore sur la bande cyclable ,,2019-07-16 07:12:00,2,Montpellier
18D1961F,43.626193072452985,3.8490705192089085,"Avenue du Père Soulas, Montpellier",travaux mais pas concernant la bande,,2019-07-16 07:11:00,2,Montpellier
63C2D5C2,43.58705696493236,3.930057138204574,"D189, Lattes",pas de bateau pour rentrer sur le cheminement doux,,2019-07-16 07:05:00,3,Lattes
8E1C1704,43.618299245745455,3.8716258853673935,"Rue Pasteur, Montpellier",camionnette sans cligno et sans regard. ,,2019-07-16 07:02:00,9,Montpellier
D671ED9E,43.61831356644084,3.8716674596071243,"Rue Pasteur, Montpellier",collision utilitaire. coupé ss regarder ni cligno,,2019-07-16 07:01:00,9,Montpellier
65B0BB99,43.58988002720481,3.8730538263916965,"Avenue de Maurin, Montpellier","PMR, poussettes, piétons = sur  bande cyclable ! ",,2019-07-16 06:00:00,2,Montpellier
4F12DAB7,43.614554873690054,3.8285978883504863,"19 Route de Lodève, Montpellier",quotidien de Celleneuve,,2019-07-16 05:11:00,2,Montpellier
9930A61B,43.61418668634848,3.870365917682648,"Rue du Faubourg Saint-Jaumes, Montpellier",Tellement récurrent....,,2019-07-15 23:45:00,2,Montpellier
BDF3E40D,43.6029717195473,3.8940917328000073,"Chemin de Moularès, Montpellier",Beaucoup de poubelles sur la  piste,,2019-07-15 20:01:00,2,Montpellier
57211DAC,43.61519521521912,3.8772132620215416,"Quai des Tanneurs, Montpellier",,,2019-07-15 18:26:00,2,Montpellier
00110EC5,43.623806151100815,3.918749950826168,"Chemin des Cauquilloux, Castelnau-le-Lez","GCUM au golf, comme d'habitude ",,2019-07-15 18:25:00,2,Castelnau-le-Lez
2A95E375,43.61523332479187,3.877309150993824,"Quai du Verdanson, Montpellier",Garé en plein milieu de la PC,,2019-07-15 17:02:00,2,Montpellier
DF0C8F7C,43.624205555555555,3.899036111111111,"Route de la Pompignane, Castelnau-le-Lez",Véhicule sur la piste cyclable ,,2019-07-15 08:54:00,2,Castelnau-le-Lez
D756BDB2,43.62561036658985,3.8668096438050266,"Avenue du Professeur Grasset, Montpellier",Toujours pareil,,2019-07-15 08:00:00,2,Montpellier
4EE7BE43,43.605435748119994,3.8802500772343205,"Rue de Maguelone, Montpellier",Tram bloqué...,,2019-07-15 07:00:00,2,Montpellier
49B3C816,43.632914774385505,3.8338077440857887,"Avenue de Fès, Montpellier",,,2019-07-15 06:53:00,2,Montpellier
4A4E5FC2,43.63249787503361,3.834714330732823,"Avenue de Fès, Montpellier",,,2019-07-15 06:51:00,2,Montpellier
D60596F1,43.532899955827745,3.9264901354908943,"D62E2, Palavas-les-Flots",,,2019-07-14 04:23:00,4,Palavas-les-Flots
4970AA62,43.60925710891558,3.866874687373638,"Rue Saint-Louis, Montpellier",,,2019-07-13 22:28:00,2,Montpellier
0A44581B,43.59194293417181,3.8447012426331644,"Avenue du XV de France, Montpellier",pourquoi se gêner...,,2019-07-13 17:20:00,2,Montpellier
8C72ED67,43.609302019531626,3.8806052505969997,"Place de la Comédie, Montpellier",,,2019-07-13 12:47:15,2,Montpellier
E938D4DD,43.61529166666667,3.877597222222222,"Quai du Verdanson, Montpellier",Si même les cycliste s’y mettent ,Régulièrement alors qu’il y a des arceaux vides à 10m ,2019-07-13 12:34:00,2,Montpellier
F85B91FD,43.63634,3.91029,"Avenue de la Moutte, Castelnau-le-Lez",combo trottoir - piste cyclable,,2019-07-13 09:05:00,2,Castelnau-le-Lez
8D2E211D,43.63348,3.89922,"Rue Jules Ferry, Castelnau-le-Lez","jour de marché, piétons interdits",,2019-07-13 08:14:00,2,Castelnau-le-Lez
C799954E,43.63448,3.90066,"Rue Jules Ferry, Castelnau-le-Lez",,,2019-07-13 08:09:00,2,Castelnau-le-Lez
3447EA51,43.62577005913755,3.906498961150646,"Rue Jean Antoine Injalbert, Castelnau-le-Lez",camionnette sur massage piéton et trottoir ,,2019-07-13 06:30:00,2,Castelnau-le-Lez
E8AB25D3,43.59206340810888,3.8446007017046218,"Avenue du XV de France, Montpellier",déménagement....,pourquoi s'emmerder à avancer de deux mètres et de refermer les portes du camion...,2019-07-13 06:06:00,2,Montpellier
